Date Time,Site Name,Value,Averaging Period,Units,California State Standard,National Ambient Air Quality Standard by U.S. EPA,
1/12/2021 3:00:00 PM,Compton,6,1-hr,µg/m3,N/A,N/A,
1/12/2021 4:00:00 PM,Compton,9,1-hr,µg/m3,N/A,N/A,
1/12/2021 5:00:00 PM,Compton,12,1-hr,µg/m3,N/A,N/A,
1/12/2021 6:00:00 PM,Compton,15,1-hr,µg/m3,N/A,N/A,
1/12/2021 7:00:00 PM,Compton,15,1-hr,µg/m3,N/A,N/A,
1/12/2021 8:00:00 PM,Compton,17,1-hr,µg/m3,N/A,N/A,
1/12/2021 9:00:00 PM,Compton,22,1-hr,µg/m3,N/A,N/A,
1/12/2021 10:00:00 PM,Compton,25,1-hr,µg/m3,N/A,N/A,
1/12/2021 11:00:00 PM,Compton,23,1-hr,µg/m3,N/A,N/A,
1/13/2021 12:00:00 AM,Compton,17,1-hr,µg/m3,N/A,N/A,
1/13/2021 1:00:00 AM,Compton,25,1-hr,µg/m3,N/A,N/A,
1/13/2021 2:00:00 AM,Compton,23,1-hr,µg/m3,N/A,N/A,
1/13/2021 3:00:00 AM,Compton,26,1-hr,µg/m3,N/A,N/A,
1/13/2021 4:00:00 AM,Compton,23,1-hr,µg/m3,N/A,N/A,
1/13/2021 5:00:00 AM,Compton,21,1-hr,µg/m3,N/A,N/A,
1/13/2021 6:00:00 AM,Compton,23,1-hr,µg/m3,N/A,N/A,
1/13/2021 7:00:00 AM,Compton,27,1-hr,µg/m3,N/A,N/A,
1/13/2021 8:00:00 AM,Compton,23,1-hr,µg/m3,N/A,N/A,
1/13/2021 9:00:00 AM,Compton,25,1-hr,µg/m3,N/A,N/A,
1/13/2021 10:00:00 AM,Compton,11,1-hr,µg/m3,N/A,N/A,
1/13/2021 11:00:00 AM,Compton,7,1-hr,µg/m3,N/A,N/A,
1/13/2021 12:00:00 PM,Compton,5,1-hr,µg/m3,N/A,N/A,
1/13/2021 1:00:00 PM,Compton,8,1-hr,µg/m3,N/A,N/A,
1/13/2021 2:00:00 PM,Compton,9,1-hr,µg/m3,N/A,N/A,
1/13/2021 3:00:00 PM,Compton,12,1-hr,µg/m3,N/A,N/A,
1/13/2021 4:00:00 PM,Compton,8,1-hr,µg/m3,N/A,N/A,
1/13/2021 5:00:00 PM,Compton,7,1-hr,µg/m3,N/A,N/A,
1/13/2021 6:00:00 PM,Compton,11,1-hr,µg/m3,N/A,N/A,
1/13/2021 7:00:00 PM,Compton,15,1-hr,µg/m3,N/A,N/A,
1/13/2021 8:00:00 PM,Compton,14,1-hr,µg/m3,N/A,N/A,
1/13/2021 9:00:00 PM,Compton,23,1-hr,µg/m3,N/A,N/A,
1/13/2021 10:00:00 PM,Compton,23,1-hr,µg/m3,N/A,N/A,
1/13/2021 11:00:00 PM,Compton,29,1-hr,µg/m3,N/A,N/A,
1/14/2021 12:00:00 AM,Compton,31,1-hr,µg/m3,N/A,N/A,
1/14/2021 1:00:00 AM,Compton,26,1-hr,µg/m3,N/A,N/A,
1/14/2021 2:00:00 AM,Compton,28,1-hr,µg/m3,N/A,N/A,
1/14/2021 3:00:00 AM,Compton,25,1-hr,µg/m3,N/A,N/A,
1/14/2021 4:00:00 AM,Compton,23,1-hr,µg/m3,N/A,N/A,
1/14/2021 5:00:00 AM,Compton,24,1-hr,µg/m3,N/A,N/A,
1/14/2021 6:00:00 AM,Compton,27,1-hr,µg/m3,N/A,N/A,
1/14/2021 7:00:00 AM,Compton,29,1-hr,µg/m3,N/A,N/A,
1/14/2021 8:00:00 AM,Compton,24,1-hr,µg/m3,N/A,N/A,
1/14/2021 9:00:00 AM,Compton,27,1-hr,µg/m3,N/A,N/A,
1/14/2021 10:00:00 AM,Compton,25,1-hr,µg/m3,N/A,N/A,
1/14/2021 11:00:00 AM,Compton,12,1-hr,µg/m3,N/A,N/A,
1/14/2021 12:00:00 PM,Compton,9,1-hr,µg/m3,N/A,N/A,
1/14/2021 1:00:00 PM,Compton,10,1-hr,µg/m3,N/A,N/A,
1/14/2021 2:00:00 PM,Compton,13,1-hr,µg/m3,N/A,N/A,
1/14/2021 3:00:00 PM,Compton,11,1-hr,µg/m3,N/A,N/A,
1/14/2021 4:00:00 PM,Compton,8,1-hr,µg/m3,N/A,N/A,
1/14/2021 5:00:00 PM,Compton,9,1-hr,µg/m3,N/A,N/A,
