Date Time,Site Name,Value,Averaging Period,Units,California State Standard,National Ambient Air Quality Standard by U.S. EPA,
1/5/2021 12:00:00 AM,Mira Loma,31,1-hr,µg/m3,N/A,N/A,
1/5/2021 1:00:00 AM,Mira Loma,36,1-hr,µg/m3,N/A,N/A,
1/5/2021 2:00:00 AM,Mira Loma,27,1-hr,µg/m3,N/A,N/A,
1/5/2021 3:00:00 AM,Mira Loma,29,1-hr,µg/m3,N/A,N/A,
1/5/2021 4:00:00 AM,Mira Loma,31,1-hr,µg/m3,N/A,N/A,
1/5/2021 5:00:00 AM,Mira Loma,25,1-hr,µg/m3,N/A,N/A,
1/5/2021 6:00:00 AM,Mira Loma,38,1-hr,µg/m3,N/A,N/A,
1/5/2021 7:00:00 AM,Mira Loma,35,1-hr,µg/m3,N/A,N/A,
1/5/2021 8:00:00 AM,Mira Loma,42,1-hr,µg/m3,N/A,N/A,
1/5/2021 9:00:00 AM,Mira Loma,57,1-hr,µg/m3,N/A,N/A,
1/5/2021 10:00:00 AM,Mira Loma,59,1-hr,µg/m3,N/A,N/A,
1/5/2021 11:00:00 AM,Mira Loma,53,1-hr,µg/m3,N/A,N/A,
1/5/2021 12:00:00 PM,Mira Loma,35,1-hr,µg/m3,N/A,N/A,
1/5/2021 1:00:00 PM,Mira Loma,36,1-hr,µg/m3,N/A,N/A,
1/5/2021 2:00:00 PM,Mira Loma,30,1-hr,µg/m3,N/A,N/A,
1/5/2021 3:00:00 PM,Mira Loma,38,1-hr,µg/m3,N/A,N/A,
1/5/2021 4:00:00 PM,Mira Loma,30,1-hr,µg/m3,N/A,N/A,
1/5/2021 5:00:00 PM,Mira Loma,39,1-hr,µg/m3,N/A,N/A,
1/5/2021 6:00:00 PM,Mira Loma,42,1-hr,µg/m3,N/A,N/A,
1/5/2021 7:00:00 PM,Mira Loma,46,1-hr,µg/m3,N/A,N/A,
1/5/2021 8:00:00 PM,Mira Loma,40,1-hr,µg/m3,N/A,N/A,
1/5/2021 9:00:00 PM,Mira Loma,54,1-hr,µg/m3,N/A,N/A,
1/5/2021 10:00:00 PM,Mira Loma,44,1-hr,µg/m3,N/A,N/A,
1/5/2021 11:00:00 PM,Mira Loma,40,1-hr,µg/m3,N/A,N/A,
1/6/2021 12:00:00 AM,Mira Loma,27,1-hr,µg/m3,N/A,N/A,
1/6/2021 1:00:00 AM,Mira Loma,32,1-hr,µg/m3,N/A,N/A,
1/6/2021 2:00:00 AM,Mira Loma,30,1-hr,µg/m3,N/A,N/A,
1/6/2021 3:00:00 AM,Mira Loma,27,1-hr,µg/m3,N/A,N/A,
1/6/2021 4:00:00 AM,Mira Loma,26,1-hr,µg/m3,N/A,N/A,
1/6/2021 5:00:00 AM,Mira Loma,22,1-hr,µg/m3,N/A,N/A,
1/6/2021 6:00:00 AM,Mira Loma,22,1-hr,µg/m3,N/A,N/A,
1/6/2021 7:00:00 AM,Mira Loma,30,1-hr,µg/m3,N/A,N/A,
1/6/2021 8:00:00 AM,Mira Loma,28,1-hr,µg/m3,N/A,N/A,
1/6/2021 9:00:00 AM,Mira Loma,25,1-hr,µg/m3,N/A,N/A,
1/6/2021 10:00:00 AM,Mira Loma,19,1-hr,µg/m3,N/A,N/A,
1/6/2021 11:00:00 AM,Mira Loma,11,1-hr,µg/m3,N/A,N/A,
1/6/2021 12:00:00 PM,Mira Loma,12,1-hr,µg/m3,N/A,N/A,
1/6/2021 1:00:00 PM,Mira Loma,8,1-hr,µg/m3,N/A,N/A,
1/6/2021 2:00:00 PM,Mira Loma,9,1-hr,µg/m3,N/A,N/A,
1/6/2021 3:00:00 PM,Mira Loma,13,1-hr,µg/m3,N/A,N/A,
1/6/2021 4:00:00 PM,Mira Loma,18,1-hr,µg/m3,N/A,N/A,
